ID,SEXO,EDAD,INGRESO,SCORE_DATACREDITO,CRED_REESTRUCTURADO,ANT_SF,SALDO_SF,TIENE_HIPOTECA,ULTIMAPERTURA,SALDO_FIJO,SALDO_ROT,ESTADO_MORA_FIN,ESTADO_MORA_REAL,PROB_MORA,PRED_MORA
538161,F,61,14.88454926,957,0,12.83,34.083779,0,28,33.02880128,3.743841026,0.0,0.0,0.09492041,0
229821,M,75,4.511703572,844,0,23.33,10.819723,0,18,0.0,22.29671154,0.0,0.0,0.14280531,0
431481,F,37,1.951512669,680,0,0.0,0.784787,0,-1,67.82181154,9.141015385,0.0,0.0,0.5659891,1
361631,M,34,8.886922333,952,0,7.5,18.454067,0,23,0.0,8.746570513,0.0,0.0,0.112928584,0
422751,M,68,11.25669491,386,0,11.25,140.022409,0,14,97.87438974,79.06189615,3.192307692,3.192307692,0.86492604,1
269431,F,32,1.312015286,661,0,2.67,0.653806,0,33,26.42343077,0.0,0.0,0.0,0.5726718,1
194151,F,37,2.82875779,909,0,1.33,0.291681,0,17,0.0,1.548974359,0.0,0.0,0.111790456,0
271531,F,52,4.806686875,803,0,3.5,19.149699,0,7,80.40668974,58.71145897,0.0,0.0,0.37674484,0
163081,F,45,2.779227011,634,0,0.25,1.419882,0,2,15.38461538,14.95932692,1.153846154,1.153846154,0.74123245,1
512551,F,57,2.889295408,899,0,10.5,34.897185,0,20,67.82602179,0.0,0.0,0.0,0.102977,0
352271,F,33,2.031862599,830,0,2.17,10.949604,0,27,81.76418205,0.0,0.0,0.0,0.27898648,0
6451,M,34,1.331827597,817,0,10.58,4.726336,0,55,49.04482949,13.46252436,0.0,0.0,0.2909432,0
530821,F,40,15.71336428,716,0,7.92,172.955974,0,4,77.49534359,42.92699615,0.0,0.0,0.49889833,1
196501,M,51,2.114413896,785,0,0.0,0.0,0,-1,0.0,10.16301282,0.0,0.0,0.37474263,0
315421,F,44,7.72019733,904,0,8.08,18.552028,0,9,0.0,23.55015769,0.0,0.0,0.087799266,0
168901,M,40,6.560076431,729,0,10.42,23.266257,0,60,0.0,80.88913462,1.615384615,1.615384615,0.6418261,1
499691,M,32,1.977929085,757,0,7.08,2.888194,0,45,0.0,37.80245385,0.0,0.0,0.39237195,0
336981,F,35,4.156182651,719,0,9.33,114.264203,-1,10,52.87087051,59.9245,0.41025641,0.0,0.69387513,1
399481,M,58,5.504520509,725,0,1.0,194.264115,0,7,96.29500897,0.0,0.0,0.0,0.45814508,1
56751,F,66,8.895727805,938,0,15.92,3.416523,0,60,0.0,4.256182051,0.0,0.0,0.102102496,0
330191,F,42,4.876029965,827,0,3.33,138.552996,-1,27,34.93775,34.28332308,0.0,0.0,0.19900915,0
319941,M,57,6.261791076,661,0,17.0,70.667212,0,-1,73.43316282,93.28436923,0.012820513,0.0,0.49322876,1
25961,M,52,14.41895994,858,0,15.33,130.756852,0,2,85.21948718,29.57025641,0.0,0.0,0.13986586,0
491691,M,35,2.012050288,798,0,0.58,0.0,0,-1,78.77305128,0.0,0.0,0.0,0.36334902,0
437891,F,45,23.28827133,889,0,5.25,124.238601,0,10,55.07544872,25.24980256,0.0,0.0,0.092743374,0
406581,M,46,4.948675106,913,0,14.33,0.746263,0,60,0.009087179,1.146132051,0.0,0.0,0.08017059,0
255981,M,40,2.989457648,652,0,4.5,5.819316,0,3,46.12899872,75.61255897,0.0,0.0,0.61574614,1
60191,F,23,0.0,608,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.52611846,1
303741,F,49,3.398912083,570,0,9.17,59.196985,0,7,80.17308718,85.08685641,0.0,0.0,0.7859193,1
358651,F,21,1.375854956,475,0,0.33,3.127043,0,-1,52.59888846,0.0,0.0,0.0,0.6941858,1
287061,M,61,9.843416699,928,0,35.5,98.595967,-1,43,49.57756538,2.301158974,0.0,0.0,0.10538717,0
334981,M,32,2.114413896,652,0,1.92,2.107809,0,24,94.24519872,98.75702821,0.974358974,0.0,0.8011875,1
339491,M,39,1.867860688,657,0,4.75,23.232136,0,5,95.97340385,87.72897308,0.141025641,0.0,0.7282798,1
240031,M,57,2.51506286,552,0,0.42,5.27888,0,6,0.0,56.5661141,0.0,0.0,0.79776746,1
341441,M,34,1.548662338,675,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.54654,1
153171,F,26,1.977929085,794,0,1.83,10.740474,0,23,95.58830513,86.49519231,0.166666667,0.166666667,0.55037516,1
69251,F,37,3.945952014,853,0,12.17,91.447025,-1,18,15.56483077,0.155682051,0.0,0.0,0.14578871,0
299721,M,59,26.59582665,693,0,23.58,1319.076173,0,3,57.39667436,61.52953077,1.346153846,1.346153846,0.62682384,1
340481,F,26,1.548662338,703,0,0.33,0.112269,0,4,0.0,3.471738462,0.0,0.0,0.46760544,1
59811,M,54,6.962926762,899,0,9.92,45.263426,-1,-1,6.705687179,27.32354487,0.0,0.0,0.09294854,0
409871,M,48,20.87227003,894,0,11.67,408.821541,1,6,46.28995128,34.71825897,0.012820513,0.0,0.078801356,0
24971,F,42,3.398912083,830,0,4.83,61.882653,0,41,91.19940385,36.03900769,0.0,0.0,0.23147899,0
188371,M,57,2.597614157,803,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.33077276,0
284351,F,56,2.332349321,657,0,11.17,18.49149,0,2,65.27908333,35.27637308,0.0,0.0,0.5670566,1
429931,M,39,5.423069895,836,0,2.58,248.102971,-1,-1,89.03327949,45.88660641,0.0,0.0,0.22201534,0
216311,F,49,1.86565932,876,0,0.0,0.0,0,-1,0.0,3.584601282,0.230769231,0.0,0.29112816,0
487091,F,65,4.056020411,962,0,4.08,0.0,0,34,0.0,3.156364103,0.294871795,0.0,0.27770185,0
81371,M,32,1.394566583,671,0,0.5,2.86508,0,-1,79.54510256,0.0,0.0,0.0,0.5556896,1
437281,F,29,3.472657909,904,0,6.25,138.025769,-1,60,46.98685256,16.15487436,0.166666667,0.0,0.1519544,0
35421,F,41,3.481463381,447,0,2.67,25.180347,0,5,83.90186795,86.80206667,0.0,0.0,0.8045215,1
473221,M,45,2.028560547,913,0,9.5,7.424113,0,60,21.63647308,44.04837179,0.0,0.0,0.1474122,0
284341,M,42,6.79011938,648,0,11.83,44.838562,0,4,96.45396282,68.84037564,0.0,0.0,0.6270497,1
460371,F,39,7.46483865,962,0,9.83,0.685726,0,10,0.0,3.048133333,0.115384615,0.0,0.17754492,0
214751,M,28,1.622408164,762,0,1.58,0.424864,0,20,0.0,44.58800897,0.0,0.0,0.3360042,0
125041,M,47,1.914089415,754,0,14.83,0.840922,0,60,0.0,30.65707436,0.58974359,0.333333333,0.5563653,1
382851,F,30,2.378578048,745,0,0.83,4.053819,0,11,0.0,33.33486154,0.0,0.0,0.41422933,1
8311,F,47,12.92423112,627,0,10.25,176.641064,0,27,41.38226795,67.31699744,0.923076923,0.923076923,0.77400374,1
26121,F,51,2.561291586,826,0,1.83,50.540105,0,3,96.05147179,0.0,0.333333333,0.0,0.5509772,1
351531,F,57,4.156182651,840,0,12.5,42.357621,0,6,87.87705,22.38645385,0.0,0.0,0.16078672,0
321041,M,47,1.81282649,776,0,0.08,28.160999,0,-1,17.93207564,0.0,0.0,0.0,0.36557043,0
512711,F,41,1.330726913,858,0,3.08,22.706009,1,15,0.0,48.28846154,0.0,0.0,0.25871423,0
297661,M,40,5.759879188,763,1,17.0,155.264681,-1,34,83.97187564,54.04421282,0.012820513,0.0,0.30012113,0
130471,F,43,2.553586798,652,0,0.58,9.089448,0,7,48.99488205,65.06265769,0.0,0.0,0.6542354,1
117591,M,78,3.417623711,885,0,2.83,17.016574,0,16,66.95281282,0.0,0.0,0.0,0.10037855,0
496691,F,66,2.961940549,853,0,8.83,39.674153,0,12,96.84252564,4.858974359,0.0,0.0,0.2715194,0
107091,M,33,1.357143328,475,0,0.83,3.322964,0,-1,87.05151667,0.0,0.0,0.0,0.79508156,1
408971,M,54,6.479726502,904,0,4.08,22.522195,0,50,88.36505256,13.51907179,0.0,0.0,0.099902555,0
454691,M,31,4.620671285,872,0,3.17,140.730149,-1,2,15.50461538,30.11477692,0.192307692,0.0,0.20779073,0
199671,M,55,3.426429183,771,0,9.42,44.447819,0,14,88.07383462,81.0975859,0.0,0.0,0.45216644,1
501571,M,30,4.265150364,867,0,4.92,76.805727,-1,60,38.82815769,44.03474872,0.141025641,0.0,0.20623079,0
510531,M,63,11.04646427,698,0,9.08,61.751672,0,2,81.02098077,43.21431795,0.0,0.0,0.52031153,1
469411,M,68,1.950411986,840,0,1.08,0.031919,0,14,0.0,15.47559615,0.0,0.0,0.27755722,0
39251,F,35,10.33542243,894,0,2.58,59.427027,-1,32,0.0,33.82444231,0.205128205,0.0,0.16503994,0
140101,M,57,4.522710412,735,0,1.42,145.045931,0,10,90.29352564,86.49445128,0.0,0.0,0.49762765,1
161111,M,41,7.118123201,913,0,9.08,143.728412,-1,29,75.60129744,17.43425769,0.0,0.0,0.095270604,0
322761,M,31,4.273955836,938,0,3.75,0.0,0,34,0.0,1.217548718,0.0,0.0,0.110817395,0
510221,M,33,3.82817883,780,0,2.5,58.696173,0,3,49.74443974,32.70095513,0.0,0.0,0.3670795,0
245251,M,26,2.527170383,831,0,1.67,0.955393,0,12,0.0,51.9765359,0.0,0.0,0.25225693,0
159561,F,64,1.771000499,721,0,7.92,0.0,0,-1,0.0,0.0,0.0,0.0,0.49350598,1
227111,M,23,1.484822668,821,0,3.83,2.179354,0,47,0.0,54.23803718,0.0,0.0,0.28156593,0
4351,M,65,13.0354002,794,0,33.25,185.562108,0,5,92.55767821,85.71003846,0.0,0.0,0.37728068,0
377121,F,32,7.683874759,388,0,9.83,158.133063,0,5,64.99811282,73.92518846,0.538461538,0.0,0.86129653,1
123631,M,54,6.89028162,693,0,0.33,97.384114,0,4,95.5770141,19.34657051,0.461538462,0.461538462,0.70827466,1
33181,M,63,2.673561351,821,0,2.08,10.256173,0,7,81.15612436,28.20510769,0.0,0.0,0.3709673,0
112201,F,60,13.03429951,885,0,8.75,4.825398,0,3,33.60421923,22.39131538,0.0,0.0,0.089835376,0
181051,M,51,7.446127023,835,0,12.17,97.193696,0,28,85.46435385,40.72282821,0.0,0.0,0.16140325,0
158651,M,60,1.567373966,962,0,33.17,1.823833,0,60,0.0,25.47451282,0.0,0.0,0.1577634,0
291491,F,31,1.394566583,840,0,1.67,0.0,0,21,0.0,0.0,0.0,0.0,0.2282783,0
17131,F,50,5.997626925,675,0,24.08,156.981748,0,3,96.00351795,95.0465141,0.0,0.0,0.51840883,1
347431,F,28,2.314738378,771,0,2.25,6.042754,0,6,62.78902821,28.62188974,0.0,0.0,0.3288679,0
534031,M,33,1.184335946,725,0,0.83,3.881011,0,11,98.93763718,0.0,0.0,0.0,0.51277304,1
281621,M,26,2.226683661,593,0,0.08,2.195864,0,-1,101.3897872,15.34615385,0.0,0.0,0.63659185,1
511291,M,34,1.558568494,716,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.5277073,1
111351,M,27,1.531051395,748,1,3.17,4.559032,0,19,15.39590769,76.80764872,1.08974359,0.0,0.62214446,1
8581,F,40,1.667536206,807,0,8.92,1.001622,0,60,0.0,47.17981795,0.0,0.0,0.40099755,1
471251,F,33,4.301472935,904,0,7.17,170.348454,-1,26,0.0,3.152119231,0.0,0.0,0.0935055,0
421261,F,35,1.603696537,698,0,4.0,2.450122,0,49,0.0,90.41715513,0.0,0.0,0.5960636,1
345191,F,62,4.793478667,703,0,8.58,19.124383,0,5,70.5961859,55.63450385,0.0,0.0,0.5668716,1
166491,F,57,1.831538117,778,0,0.0,0.0,0,-1,72.15777051,0.0,0.0,0.0,0.3539472,0
121991,M,24,1.895377787,657,0,0.67,2.441317,0,9,7.6111,69.64045385,0.0,0.0,0.54283816,1
85081,M,37,3.490268853,867,0,5.08,65.252948,-1,30,73.26841923,28.4436359,0.217948718,0.217948718,0.2874133,0
138221,F,37,3.76433916,835,0,5.08,68.843379,-1,2,30.76572051,67.94149744,0.0,0.0,0.24795051,0
461091,M,56,4.501797416,851,0,8.25,33.77999,0,24,77.61671923,5.426212821,0.0,0.0,0.19273615,0
118001,M,35,1.719268353,798,0,3.42,8.888023,0,30,63.42843718,55.53641154,0.41025641,0.0,0.5809366,1
311651,F,25,1.603696537,885,0,1.75,0.176109,0,-1,0.0,7.250642308,0.0,0.0,0.10594625,0
155471,M,41,3.718110433,753,0,7.67,23.704329,-1,7,0.54449359,20.40264103,0.346153846,0.064102564,0.5082961,1
55681,F,40,5.759879188,706,0,5.58,73.493769,0,14,84.01345897,69.77752821,0.0,0.0,0.581342,1
300831,M,52,11.20166071,689,0,8.17,77.719294,0,32,67.46396923,78.27016795,0.0,0.0,0.58148164,1
25911,M,47,4.192505222,698,0,6.25,41.298763,0,6,80.22095,63.13964231,0.0,0.0,0.59507334,1
141391,F,49,20.60260246,656,0,16.08,188.763997,-1,42,78.46988205,94.52166795,0.0,0.0,0.5487706,1
183151,M,38,6.560076431,908,0,12.33,8.323372,0,9,0.0,14.12187051,0.0,0.0,0.07412339,0
85131,F,43,4.032906047,634,0,8.0,26.498966,0,4,0.0,54.57610385,0.0,0.0,0.63231814,1
173271,M,59,3.76433916,862,0,8.75,85.168723,1,24,7.344969231,0.791923077,0.0,0.0,0.20053326,0
349881,M,47,1.548662338,682,0,3.58,7.611229,0,34,72.04741538,1.350160256,0.064102564,0.064102564,0.5468076,1
383261,F,57,2.478740289,840,0,13.0,14.833917,0,60,15.64,13.9333141,0.0,0.0,0.2048334,0
42641,F,62,1.867860688,880,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.21162763,0
213931,M,51,1.512339767,856,0,4.92,36.799167,1,8,90.44526154,6.711784615,0.0,0.0,0.26188368,0
28741,F,52,6.762602281,872,0,20.42,23.774773,0,5,9.600483333,38.10511795,0.0,0.0,0.111588955,0
278671,F,39,4.874929281,908,0,3.08,8.556717,0,35,17.30396667,9.175558974,0.0,0.0,0.084544554,0
507971,F,42,4.006489632,640,0,8.25,18.027001,0,60,60.02677436,79.58256795,0.051282051,0.0,0.61536485,1
48281,M,45,3.617948193,798,0,7.5,22.025786,0,14,92.17671026,27.78226923,0.0,0.0,0.37342432,0
435771,M,57,12.66887244,862,0,31.83,115.942746,0,5,53.97092308,9.672355128,0.0,0.0,0.13930517,0
331661,F,51,3.226104701,616,0,3.5,12.370587,0,5,90.97411667,75.21793077,0.0,0.0,0.72206616,1
497571,M,68,4.78027046,962,0,36.0,0.95099,0,12,0.0,4.238114103,0.0,0.0,0.09819415,0
232851,F,47,1.848048377,695,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.54312193,1
294891,M,24,2.095702269,817,0,0.08,0.025315,0,2,100.0428987,0.101092308,0.0,0.0,0.35268798,0
261951,M,49,1.631213636,894,0,3.5,21.522774,-1,-1,61.55570128,14.47508462,0.0,0.0,0.12381237,0
116081,M,45,2.396188991,860,0,6.08,39.691764,-1,15,0.0,34.64564487,0.0,0.0,0.27326083,0
405271,F,45,3.18978213,872,0,10.83,7.861084,0,49,65.27011923,52.65366026,0.0,0.0,0.14234419,0
393511,F,59,1.867860688,675,0,4.67,5.913974,0,13,43.56807692,51.30571538,0.0,0.0,0.5967446,1
455301,F,55,2.906906351,844,0,3.58,47.767482,0,39,76.31460385,26.15131538,0.0,0.0,0.21839377,0
109801,M,31,1.312015286,776,0,3.33,4.833103,0,18,64.19016026,45.20341538,0.0,0.0,0.36436483,0
222681,F,38,1.94050583,867,0,0.67,0.0,0,9,0.0,0.0,0.0,0.0,0.22598898,0
150631,F,47,1.914089415,614,0,13.42,0.0,0,60,53.64064744,0.0,0.615384615,0.615384615,0.70586795,1
285251,M,48,14.3738319,817,0,7.33,218.328369,1,6,43.70316923,51.3822859,0.0,0.0,0.23769559,0
484541,F,43,2.467733449,766,0,12.33,4.489689,0,9,0.0,37.69557564,0.0,0.0,0.35064253,0
72741,F,29,2.768220172,721,0,3.33,17.488767,0,14,0.25310641,63.57996667,0.025641026,0.0,0.50754833,1
368031,F,57,1.922894886,913,0,8.67,10.883563,1,60,0.0,0.0,0.0,0.0,0.14681096,0
294561,M,50,1.521145239,880,0,5.83,0.0,0,60,0.0,0.0,0.0,0.0,0.20332894,0
228761,M,43,5.632199848,384,0,1.33,92.559816,0,6,92.35102179,99.1381359,0.0,0.0,0.79610735,1
296521,M,29,1.87666616,798,0,4.42,1.408875,0,54,53.73909615,9.356324359,0.064102564,0.064102564,0.33030134,0
393501,F,41,3.007068592,803,0,9.0,2.032963,0,60,2.615384615,51.49598077,0.0,0.0,0.39415365,1
255651,M,51,2.35986642,865,0,5.75,0.0,0,60,10.9860359,0.0,0.0,0.0,0.25884432,0
152221,F,25,2.67906477,867,0,1.33,0.157397,0,-1,53.24178718,15.72104487,0.0,0.0,0.16023305,0
256921,M,41,1.622408164,785,0,0.5,0.77378,0,7,0.0,53.02416154,0.0,0.0,0.40981683,1
473671,M,33,2.287221279,745,0,5.5,12.333163,0,10,70.55324872,41.48178205,0.0,0.0,0.4365476,1
6751,F,35,1.701657409,808,0,1.08,6.474223,0,14,83.9626,0.0,0.423076923,0.0,0.5705438,1
535151,F,53,2.861778309,570,0,5.33,7.298635,0,6,59.58316282,0.0,1.256410256,1.256410256,0.85963446,1
219061,M,60,9.879739269,812,0,11.0,186.58024,-1,6,85.45684359,36.03395128,0.0,0.0,0.31772462,0
521091,M,44,2.587708001,693,0,6.08,21.878295,0,60,92.5657141,113.1130436,0.0,0.0,0.6094489,1
63541,M,55,3.982274585,803,0,6.42,7.844574,0,36,61.37370897,98.91375128,0.0,0.0,0.38500395,0
547231,F,39,1.94050583,803,0,1.33,77.254806,-1,6,5.901375641,37.71025641,0.0,0.0,0.4020559,1
263771,F,36,1.640019107,721,0,1.0,3.016974,0,13,64.64533333,73.01112179,0.0,0.0,0.6042534,1
460091,F,33,1.420982998,639,0,1.08,0.133182,0,14,3.243589744,0.0,0.0,0.0,0.6449514,1
306701,F,40,4.775867724,716,0,5.25,127.898376,1,5,64.25744487,74.59696538,0.038461538,0.0,0.5589485,1
299111,M,24,1.457305569,675,0,0.83,2.417101,0,5,80.56010256,32.03846154,0.0,0.0,0.5453942,1
268231,F,31,2.843066681,680,0,6.83,46.684409,0,8,73.12795897,26.88281538,0.051282051,0.0,0.56353265,1
298671,M,35,16.94392896,872,0,16.5,109.589598,0,4,87.25500513,18.21906282,0.0,0.0,0.1158945,0
497901,M,42,3.344978569,675,0,3.75,94.663223,0,36,173.2683641,74.20076667,0.358974359,0.0,0.7221114,1
250691,F,35,1.403372055,744,0,5.75,0.505213,0,60,0.0,67.71241154,0.0,0.0,0.45923078,1
363171,F,30,1.804021018,680,0,2.58,1.473815,0,2,48.71344744,55.42039872,0.0,0.0,0.5586669,1
124531,M,36,3.226104701,885,0,12.67,49.997468,1,3,10.25641026,2.112287179,0.0,0.0,0.07566406,0
287271,M,26,1.584984909,689,0,0.17,0.0,0,-1,0.0,0.0,0.307692308,0.307692308,0.5237577,1
326961,F,69,1.594891065,923,0,11.75,0.0,0,60,0.0,1.551262821,0.0,0.0,0.17960833,0
109541,M,35,8.221008534,812,0,4.0,75.73366,0,6,57.25698462,0.159615385,0.0,0.0,0.3069553,0
492941,F,24,1.357143328,812,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.28380033,0
175881,F,37,1.484822668,872,0,14.33,0.112269,0,48,0.0,7.248092308,0.0,0.0,0.16458806,0
287241,F,27,1.804021018,684,0,0.83,4.106651,0,5,163.6616423,60.90525,0.0,0.0,0.586069,1
105621,F,53,18.73694314,853,0,17.83,100.988854,0,4,67.61152949,24.0877141,0.0,0.0,0.13661718,0
372711,M,35,2.159541939,643,0,2.08,8.023986,0,2,65.66816282,0.0,0.064102564,0.064102564,0.5903766,1
258921,M,37,2.597614157,826,0,3.83,0.365427,0,47,80.19929487,11.71987179,0.0,0.0,0.27698064,0
188041,M,53,3.765439844,872,0,4.58,109.000733,0,3,100.9244564,22.38211795,0.717948718,0.0,0.42889535,1
261081,M,49,1.74898682,908,0,2.33,0.0,0,29,0.0,0.0,0.0,0.0,0.15386757,0
198901,M,31,2.080292693,721,0,1.67,18.16899,0,16,80.44965641,89.60618718,0.0,0.0,0.5731547,1
354751,M,33,7.72019733,918,0,6.58,3.81497,0,8,13.21913974,18.56881923,0.0,0.0,0.084294006,0
206341,F,32,3.298749843,593,0,2.5,68.28203,0,10,83.98091282,59.04455513,0.0,0.0,0.7645799,1
245181,M,42,6.881476149,789,0,13.33,100.180952,-1,11,93.19412436,47.24836923,0.115384615,0.115384615,0.3537139,0
506281,F,42,1.622408164,757,0,0.5,0.316996,0,7,44.87960256,0.0,0.0,0.0,0.3943064,1
215001,M,36,1.776503919,488,0,7.33,33.883455,1,60,60.9456641,0.0,4.051282051,4.051282051,0.84115034,1
229591,F,63,3.217299229,821,0,4.83,12.639153,0,37,35.57360769,0.0,0.0,0.0,0.27054426,0
401921,F,25,1.942707198,766,0,4.83,11.400884,0,59,23.81148974,13.27408718,0.0,0.0,0.3331575,0
169681,F,51,4.812190295,693,0,9.08,88.861518,0,5,96.28378205,86.52888077,0.141025641,0.0,0.7268557,1
423841,M,57,4.064825882,840,0,0.83,2.856274,0,11,0.0,10.69868846,0.0,0.0,0.2124805,0
269361,F,24,1.886572316,616,0,1.33,2.837563,0,-1,0.0,99.83077051,0.0,0.0,0.596926,1
236641,M,37,7.27331964,666,0,5.75,40.487558,0,16,80.42389744,47.11091282,0.205128205,0.0,0.6481114,1
528181,F,33,1.87666616,695,0,8.08,0.034121,0,-1,0.0,0.649289744,0.769230769,0.358974359,0.64433706,1
227651,F,36,1.744584084,858,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.2576264,0
124891,M,25,2.104507741,862,0,4.0,4.668,0,24,44.60809872,0.0,0.0,0.0,0.19931953,0
308421,F,54,8.623858865,766,0,14.67,316.598534,1,7,59.26829744,44.51602949,0.128205128,0.0,0.40206483,1
196091,F,61,3.790755575,971,0,32.17,0.21023,0,60,0.0,0.091907692,0.0,0.0,0.11746295,0
200981,M,36,3.809467202,858,0,7.25,2.006546,0,2,0.0,12.51977436,0.0,0.0,0.1931279,0
66911,M,40,3.390106612,952,0,4.75,0.037423,0,29,0.049958974,6.921026923,0.0,0.0,0.13053668,0
246221,F,77,2.178253566,399,0,22.58,2.249798,0,-1,237.3894295,70.19868718,6.0,6.0,0.7369686,1
536411,M,39,1.740181348,844,0,2.17,16.595012,0,-1,79.01312821,0.0,0.0,0.0,0.25574204,0
107331,M,41,3.18978213,699,0,12.75,26.818164,0,-1,54.60333333,35.11538462,0.0,0.0,0.4717237,1
249841,F,63,3.903025339,885,0,23.75,29.017331,0,10,64.74086026,50.33483077,0.0,0.0,0.08648373,0
43881,F,28,2.38738352,853,0,2.08,48.749292,-1,5,0.0,21.67296154,0.0,0.0,0.22640394,0
389721,M,51,1.357143328,597,0,0.42,0.0,0,6,0.0,0.0,0.0,0.0,0.72416884,1
15591,M,38,1.631213636,798,0,1.75,4.213418,0,4,43.09179487,0.0,0.0,0.0,0.38012302,0
337521,M,61,10.18132668,764,0,12.5,28.6453,0,39,39.74700513,10.76045897,0.0,0.0,0.28974482,0
508811,M,32,2.378578048,835,0,3.42,0.474394,0,42,0.0,32.83255769,0.0,0.0,0.29564807,0
541471,M,49,5.532037608,744,0,16.08,78.392913,1,3,56.57157821,32.16987179,0.0,0.0,0.30234274,0
54171,F,36,2.661453827,844,0,8.92,38.283989,-1,19,89.5302141,0.0,0.0,0.0,0.25461712,0
13741,F,54,3.945952014,780,0,7.25,5.148999,0,47,57.02225897,77.11446538,0.0,0.0,0.40402704,1
202181,M,46,4.584348714,872,0,10.58,95.380869,-1,33,6.321292308,16.33630128,0.256410256,0.0,0.23494884,0
383281,M,30,2.67906477,762,0,4.25,7.402099,0,5,72.26862692,25.91126538,0.192307692,0.192307692,0.51011556,1
75381,M,43,1.594891065,677,0,3.42,7.393294,0,8,58.96402179,89.4224359,0.0,0.0,0.6283844,1
371811,M,37,11.54837616,744,0,4.33,162.13405,-1,22,22.19501026,88.68480513,0.282051282,0.0,0.5716305,1
543041,M,46,3.81717199,862,0,11.83,10.281488,0,60,52.86776282,70.17322949,0.0,0.0,0.1821872,0
504121,M,38,4.767062252,677,0,3.67,41.367005,0,15,77.88077308,44.79132308,0.0,0.0,0.53995353,1
381031,F,38,3.18978213,735,0,0.92,115.098522,-1,2,0.0,32.57391026,0.0,0.0,0.43662223,1
309341,M,66,1.281196135,677,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.5358249,1
111281,M,59,1.658730735,693,0,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.5268473,1
50501,F,29,2.003244816,918,0,3.75,0.0,0,11,0.0,4.252738462,0.0,0.0,0.11597968,0
283121,M,47,3.745627532,744,0,4.17,91.086,1,3,32.30095128,71.78689615,0.0,0.0,0.4203966,1
347791,F,46,3.162265031,849,0,3.75,21.019761,0,4,56.36812051,30.71244231,0.0,0.0,0.21983892,0
115231,F,34,2.99826312,831,0,9.42,23.652597,-1,13,87.57695513,27.02564103,0.0,0.0,0.25701112,0
298551,M,33,1.622408164,885,0,6.25,0.880547,0,60,0.0,11.2321859,0.0,0.0,0.13694048,0
339951,M,47,2.51506286,724,0,0.0,0.0,0,-1,0.0,39.85,0.333333333,0.0,0.6094458,1
412861,M,53,9.798288656,844,0,27.08,212.044564,1,6,45.44270897,60.12139359,0.0,0.0,0.18591638,0
2821,M,61,1.740181348,822,0,3.58,0.411655,0,20,0.0,12.21991667,0.0,0.0,0.28152156,0
398961,F,53,16.0964023,762,0,23.83,201.910567,0,4,77.60024872,64.59938333,0.179487179,0.0,0.43121552,1
150551,F,38,4.629476756,803,0,6.58,30.637538,0,2,43.78251538,15.11216923,0.0,0.0,0.30923727,0
168931,M,60,23.28827133,789,0,39.25,264.43602,1,16,76.86086795,72.27695769,0.0,0.0,0.32650948,0
156991,M,59,1.521145239,803,0,5.25,16.881189,0,3,83.16874744,83.21788077,0.0,0.0,0.43245798,1
269821,M,34,1.886572316,889,0,1.92,0.0,0,24,25.93382692,18.81708718,0.0,0.0,0.13564861,0
282211,M,59,4.210116166,885,0,13.92,18.970288,0,3,44.59994487,21.44811667,0.012820513,0.0,0.077226534,0
314711,F,37,5.806107915,753,0,9.25,15.266486,0,60,8.459457692,40.61765769,0.0,0.0,0.35301358,0
19561,M,47,31.1636651,778,0,18.83,791.051659,1,13,82.95262308,56.12191282,0.0,0.0,0.29327285,0
343791,M,45,11.12901557,803,0,7.17,246.569718,-1,20,154.3678897,82.87255897,0.307692308,0.0,0.6043448,1
411401,F,25,2.378578048,545,0,1.42,1.245974,0,18,11.84641282,75.93158846,0.0,0.0,0.72825897,1
232181,M,34,3.843588405,780,0,7.33,26.262319,0,10,88.58079872,52.4824859,0.0,0.0,0.39016742,0
140221,M,41,19.33021179,789,0,17.08,283.920328,1,7,2.378623077,21.08257564,0.0,0.0,0.24212912,0
62741,F,39,1.50463498,822,0,5.67,0.283976,0,8,0.0,22.85887692,0.0,0.0,0.28731775,0
441251,M,34,1.886572316,648,0,11.17,0.497509,0,60,0.0,6.153846154,0.0,0.0,0.600346,1
372451,F,35,1.245974248,766,0,2.33,26.676176,-1,-1,0.0,0.0,0.0,0.0,0.37239236,0
121421,M,49,4.119860081,865,0,11.58,89.71785,-1,60,6.93585641,14.97740897,0.0,0.0,0.1496012,0
508391,M,34,1.622408164,862,0,1.33,0.976306,0,-1,50.17385256,0.0,0.0,0.0,0.25551832,0
201921,F,44,6.033949496,876,0,7.33,133.907009,-1,60,55.13220513,50.40433718,0.0,0.0,0.15094975,0
